Summary,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars)
Partly Cloudy,rain,15.166666666666666,15.166666666666666,0.86,2.9463000000000004,207.0,10.3523,1009.47
Mostly Cloudy,rain,2.1722222222222203,-1.211111111111111,0.83,12.2843,200.0,8.9999,1019.66
Partly Cloudy,rain,12.77777777777778,12.77777777777778,0.64,17.4846,69.0,11.27,1020.17
Mostly Cloudy,rain,10.072222222222225,10.072222222222225,0.86,12.397,129.0,10.2557,
Overcast,rain,0.994444444444444,-2.444444444444444,0.86,11.3988,29.0,4.4919,1023.07
Partly Cloudy,rain,19.97222222222222,19.97222222222222,0.35,9.7083,35.0,9.982,1018.52
Partly Cloudy,snow,-1.2388888888888892,-4.555555555555555,0.76,9.2253,188.0,9.6761,1038.57
Partly Cloudy,rain,10.783333333333331,10.783333333333331,0.98,6.44,340.0,5.635000000000001,1022.76
Overcast,rain,7.750000000000002,5.7222222222222205,0.76,11.3022,43.0,11.2056,1014.54
Partly Cloudy,rain,8.93888888888889,6.805555555555555,0.36,13.6367,206.0,10.3684,1015.8
Partly Cloudy,rain,21.522222222222226,21.522222222222226,0.8,7.3738,326.0,11.0768,1008.28
Overcast,rain,15.905555555555557,15.905555555555557,0.93,17.71,340.0,,1004.34
Overcast,rain,2.261111111111111,-2.3555555555555547,0.85,19.8996,349.0,5.9087000000000005,1030.27
Overcast,rain,7.777777777777778,7.777777777777778,0.76,3.22,320.0,7.647500000000001,1027.73
Clear,rain,23.83888888888889,23.83888888888889,0.9,3.5259,120.0,9.982,1012.74
Mostly Cloudy,rain,10.97222222222222,10.97222222222222,0.81,4.8461,18.0,7.1323,1013.04
Overcast,rain,17.17777777777778,17.17777777777778,0.93,7.502600000000001,10.0,7.2772,1019.35
Partly Cloudy,rain,13.599999999999998,13.599999999999998,0.73,,338.0,14.9569,1020.78
Foggy,snow,-1.161111111111111,,1.0,6.295100000000001,172.0,0.161,1031.39
Overcast,rain,6.772222222222221,4.183333333333334,0.92,13.4274,24.0,14.3612,996.19
Clear,rain,9.533333333333331,8.855555555555554,0.89,6.359500000000001,339.0,15.778000000000002,1017.17
Clear,rain,10.511111111111113,10.511111111111113,0.89,3.0751,160.0,16.0517,1020.91
Clear,rain,30.07222222222222,33.48333333333333,0.62,9.6761,160.0,9.982,1017.26
Foggy,snow,-10.555555555555555,-17.272222222222222,0.84,14.49,20.0,1.449,1028.4
Mostly Cloudy,rain,0.9111111111111114,-3.566666666666668,0.87,16.6796,243.0,5.2647,1008.71
Overcast,snow,-1.211111111111111,-5.655555555555555,0.93,13.8621,41.0,4.8461,1005.99
Partly Cloudy,rain,21.23888888888889,21.23888888888889,0.67,4.4758,204.0,10.577700000000002,1011.77
Partly Cloudy,rain,14.07222222222222,14.07222222222222,0.32,14.1841,328.0,10.3523,1027.85
Partly Cloudy,rain,,24.79444444444444,0.32,2.3023,279.0,10.3523,1016.88
Mostly Cloudy,rain,15.994444444444444,15.994444444444444,0.88,,286.0,6.295100000000001,1012.84
Clear,rain,26.38888888888889,26.38888888888889,0.48,7.744099999999999,151.0,10.3523,1010.45
Partly Cloudy,rain,2.7999999999999994,1.183333333333335,0.96,6.0697,159.0,14.4095,1016.88
Mostly Cloudy,rain,27.61111111111111,27.350000000000005,0.4,12.799500000000002,357.0,9.982,1013.16
Mostly Cloudy,rain,2.727777777777776,2.727777777777776,0.93,3.3166,338.0,3.2361,1020.26
Overcast,snow,-3.361111111111112,-10.122222222222222,0.75,24.3593,10.0,15.1823,1017.56
Mostly Cloudy,rain,5.011111111111113,5.011111111111113,0.93,3.3327,239.0,6.295100000000001,1018.31
,rain,9.322222222222225,7.76111111111111,0.93,10.432800000000002,282.0,6.7781,1017.09
Clear,rain,8.988888888888889,7.5166666666666675,0.82,9.5634,352.0,9.982,0.0
Overcast,rain,0.0333333333333345,-3.6555555555555546,0.87,11.6081,7.0,7.567000000000001,1014.0
Mostly Cloudy,rain,22.077777777777776,22.077777777777776,0.55,14.168000000000005,150.0,16.1,1019.98
Partly Cloudy,rain,9.57222222222222,8.850000000000001,0.94,6.552700000000001,339.0,14.0553,1018.08
Overcast,rain,2.1499999999999986,,0.93,3.4937,108.0,5.9248,1011.84
Partly Cloudy,rain,17.77777777777778,17.77777777777778,0.9,3.22,280.0,16.1,1007.4
Partly Cloudy,rain,5.1111111111111125,3.633333333333333,0.93,6.7298,148.0,7.776300000000001,1017.27
Mostly Cloudy,rain,5.0,2.5222222222222217,0.86,10.722600000000002,142.0,9.982,1005.64
Overcast,snow,-3.844444444444445,-8.127777777777776,0.92,10.835300000000002,131.0,3.9606,1035.3
Partly Cloudy,rain,6.066666666666667,2.183333333333333,0.61,22.218000000000004,281.0,11.27,1014.02
Partly Cloudy,rain,18.911111111111115,18.911111111111115,0.47,9.0965,23.0,10.2557,1016.22
Mostly Cloudy,rain,12.266666666666666,12.266666666666666,0.6,7.953400000000001,222.0,9.982,1012.07
Clear,rain,7.227777777777776,7.227777777777776,0.45,2.0608,195.0,9.982,1025.16
Clear,rain,2.016666666666668,-1.0277777777777786,0.83,10.577700000000002,341.0,15.826300000000002,1027.73
Clear,rain,2.638888888888889,2.638888888888889,0.62,2.8658,155.0,15.1823,1024.5
Overcast,rain,15.944444444444445,15.944444444444445,0.88,10.1108,272.0,10.3523,1019.15
Mostly Cloudy,rain,19.633333333333336,19.633333333333336,0.67,3.9606,249.0,15.826300000000002,1015.3
Mostly Cloudy,rain,19.81666666666667,19.81666666666667,0.79,26.1947,330.0,9.982,1012.84
Partly Cloudy,snow,-5.733333333333333,-10.822222222222225,0.9,12.380900000000002,292.0,13.8782,1019.46
Partly Cloudy,rain,4.727777777777777,0.7500000000000008,0.77,19.8996,150.0,14.9086,1009.43
Foggy,snow,-0.5777777777777773,-4.305555555555555,0.92,11.27,40.0,2.4955000000000003,1036.67
Mostly Cloudy,,17.461111111111112,17.461111111111112,0.74,7.5187,209.0,10.0303,1014.87
Overcast,rain,6.216666666666665,2.994444444444445,0.94,16.905,348.0,7.728,1024.94
Foggy,snow,-2.8777777777777778,-5.455555555555556,0.93,6.327300000000001,213.0,3.1717,1021.77
,rain,16.733333333333334,16.733333333333334,1.0,0.0,0.0,0.2898,1016.33
Mostly Cloudy,rain,8.794444444444444,7.055555555555557,0.86,10.851400000000002,129.0,16.1,1008.76
Mostly Cloudy,rain,8.38888888888889,7.550000000000002,0.64,6.295100000000001,192.0,15.826300000000002,1016.09
Partly Cloudy,rain,20.488888888888887,20.488888888888887,0.55,13.9426,31.0,15.826300000000002,1016.46
Mostly Cloudy,rain,21.06666666666667,21.06666666666667,0.32,11.0768,100.0,9.982,1013.89
Partly Cloudy,rain,21.48333333333333,21.48333333333333,0.65,6.4722,159.0,15.520400000000002,1011.27
Clear,rain,10.072222222222225,10.072222222222225,0.85,10.6582,295.0,14.9569,1021.61
Mostly Cloudy,rain,14.02777777777778,14.02777777777778,0.79,11.4471,295.0,14.9569,1017.34
Overcast,rain,7.777777777777778,4.088888888888889,0.93,25.164300000000004,40.0,5.216400000000001,1008.9
Mostly Cloudy,snow,-1.2000000000000002,-6.805555555555555,0.42,20.4792,201.0,9.9015,1022.39
Partly Cloudy,rain,8.0,7.066666666666666,0.62,6.44,200.0,14.9086,1016.71
Mostly Cloudy,snow,-5.572222222222223,-11.044444444444444,0.88,14.0392,140.0,7.905100000000001,1017.28
Mostly Cloudy,rain,12.127777777777776,12.127777777777776,0.77,10.722600000000002,148.0,10.8836,1017.73
Partly Cloudy,rain,11.788888888888888,11.788888888888888,0.92,5.9087000000000005,297.0,10.2557,1015.24
Mostly Cloudy,rain,12.105555555555554,12.105555555555554,0.75,21.7833,129.0,9.7566,1016.64
Mostly Cloudy,rain,14.9,14.9,0.69,12.5902,283.0,10.6743,1006.57
Overcast,rain,5.0,2.116666666666668,0.86,12.88,310.0,11.27,1013.1
Overcast,rain,14.755555555555556,14.755555555555556,0.79,18.611600000000003,8.0,0.0,1022.79
Partly Cloudy,rain,12.383333333333333,12.383333333333333,0.93,3.1717,117.0,14.844200000000004,1026.94
Partly Cloudy,rain,17.955555555555552,17.955555555555552,0.82,7.9373,234.0,11.27,1013.99
Foggy,snow,-0.9111111111111114,-2.561111111111111,0.99,4.9105,212.0,0.8372,1012.2
Partly Cloudy,rain,1.183333333333335,-2.094444444444444,0.64,10.8675,289.0,9.982,1010.26
Overcast,snow,-4.661111111111111,-4.661111111111111,0.89,1.9803,86.0,11.7369,1026.52
Mostly Cloudy,rain,1.8444444444444448,-1.2722222222222217,0.93,10.7548,270.0,5.9248,1010.51
Overcast,rain,18.98333333333333,18.98333333333333,0.92,8.162700000000001,273.0,11.27,1011.09
Mostly Cloudy,rain,7.055555555555557,4.705555555555555,0.74,12.3326,151.0,8.420300000000001,1022.92
Clear,rain,2.2499999999999982,-0.5444444444444447,0.72,9.7405,230.0,0.0,0.0
Foggy,rain,2.7111111111111126,0.472222222222223,0.96,7.969500000000001,167.0,0.5152,1014.29
Partly Cloudy,rain,5.0,0.7944444444444443,0.86,22.540000000000003,150.0,9.982,1013.2
Partly Cloudy,rain,23.75,23.75,0.42,3.6708,187.0,9.982,1020.75
Mostly Cloudy,rain,10.872222222222222,10.872222222222222,0.91,8.211,307.0,10.4006,1013.5
Partly Cloudy,rain,15.9,15.9,0.64,13.4113,60.0,10.3523,1019.91
Mostly Cloudy,rain,22.73333333333333,22.73333333333333,0.57,,1.0,9.982,1012.3
Mostly Cloudy,rain,6.2333333333333325,6.2333333333333325,0.93,3.0268,146.0,13.8299,1031.19
Mostly Cloudy,rain,19.372222222222224,19.372222222222224,0.53,11.237800000000002,41.0,16.1,1015.53
Foggy,rain,3.0277777777777795,-0.5722222222222229,1.0,14.4739,151.0,0.8372,1028.71
Overcast,rain,10.155555555555557,10.155555555555557,0.77,15.021300000000002,71.0,11.27,
Partly Cloudy,rain,14.72222222222222,14.72222222222222,0.79,13.9265,319.0,11.27,1008.05
Partly Cloudy,rain,30.84444444444444,29.55555555555556,0.3,8.4042,160.0,15.552600000000002,1019.07
Mostly Cloudy,rain,8.505555555555556,6.222222222222224,,14.007,127.0,9.982,1021.72
Foggy,rain,15.466666666666669,15.466666666666669,0.9,3.1878,345.0,2.3023,1011.19
Mostly Cloudy,rain,27.266666666666666,27.116666666666667,0.41,0.1288,210.0,10.2557,1012.11
Partly Cloudy,rain,15.97222222222222,15.97222222222222,0.75,10.4972,6.0,6.0053,1019.69
Overcast,rain,20.0,20.0,0.73,12.88,70.0,11.27,1004.2
Mostly Cloudy,rain,17.22222222222222,17.22222222222222,0.54,1.61,230.0,9.982,1017.0
Overcast,rain,13.916666666666664,13.916666666666664,0.74,7.1645,334.0,14.9569,1017.42
Partly Cloudy,rain,6.116666666666665,6.116666666666665,0.75,4.7978000000000005,314.0,12.2521,1028.15
Clear,snow,-2.677777777777778,-9.011111111111113,0.85,22.7332,327.0,15.3111,1032.73
Foggy,rain,0.766666666666668,-2.577777777777778,1.0,10.8031,199.0,0.161,1029.23
Partly Cloudy,snow,-4.277777777777778,-8.755555555555556,0.95,11.2217,271.0,6.1985,1009.16
Partly Cloudy,rain,21.36111111111111,21.36111111111111,0.76,6.923,277.0,11.4471,1011.61
Partly Cloudy,rain,10.999999999999998,10.999999999999998,0.86,6.4722,231.0,14.9086,1003.03
Partly Cloudy,snow,-2.2222222222222223,-6.577777777777778,,12.4453,142.0,11.9784,1020.08
Clear,rain,37.17777777777778,36.34444444444445,0.24,9.1287,192.0,9.982,1015.17
Overcast,snow,-1.183333333333333,-7.005555555555556,0.92,21.960400000000003,41.0,4.347,1009.69
Overcast,rain,7.583333333333333,5.450000000000001,0.84,11.7208,289.0,9.6278,1023.68
Partly Cloudy,rain,19.00555555555555,19.00555555555555,0.73,8.1949,299.0,9.982,1016.11
Mostly Cloudy,rain,16.11111111111111,16.11111111111111,0.65,6.44,30.0,16.1,1022.7
Overcast,rain,5.644444444444442,2.622222222222222,0.77,14.6027,223.0,15.826300000000002,1002.2
Partly Cloudy,rain,32.07222222222222,32.166666666666664,0.39,9.5956,21.0,10.3523,1016.7
Overcast,rain,2.233333333333335,-1.961111111111112,0.85,16.9533,349.0,10.8192,1029.97
Overcast,rain,16.622222222222224,16.622222222222224,0.97,3.3005,263.0,5.1359,1015.71
Overcast,snow,0.0,-3.9,0.75,12.5419,138.0,15.826300000000002,1023.06
Mostly Cloudy,rain,2.1611111111111114,2.1611111111111114,0.79,3.22,196.0,9.982,1022.05
Mostly Cloudy,rain,15.883333333333336,15.883333333333336,0.88,6.1019000000000005,179.0,8.05,1011.98
Breezy and Mostly Cloudy,snow,-5.9833333333333325,-14.644444444444446,0.69,33.2304,31.0,11.27,1026.95
Partly Cloudy,rain,13.88888888888889,13.88888888888889,0.66,2.3506,302.0,11.2056,1021.74
Mostly Cloudy,,21.149999999999995,21.149999999999995,0.68,19.2234,351.0,10.3523,1014.74
Mostly Cloudy,rain,7.650000000000002,6.311111111111111,0.64,7.792400000000001,106.0,9.982,1014.9
Mostly Cloudy,rain,19.327777777777783,19.327777777777783,0.91,10.4006,29.0,15.7297,1008.33
Mostly Cloudy,rain,25.84444444444444,25.84444444444444,0.4,10.1913,283.0,10.577700000000002,1010.76
Overcast,rain,6.133333333333333,4.216666666666669,0.93,9.1287,29.0,9.982,1018.55
Mostly Cloudy,rain,7.672222222222223,5.994444444444444,0.63,9.3702,179.0,9.982,1018.04
Partly Cloudy,rain,,17.89444444444444,0.35,16.888900000000003,29.0,9.982,1017.15
Clear,rain,2.666666666666665,0.5833333333333317,0.96,7.422100000000001,211.0,4.025,1024.99
Partly Cloudy,rain,10.72777777777778,10.72777777777778,0.93,5.2808,165.0,7.1645,1013.01
Overcast,rain,13.055555555555555,13.055555555555555,0.7,4.8622000000000005,18.0,11.2056,1022.3
Mostly Cloudy,snow,-0.9611111111111114,-3.266666666666666,0.92,6.3756,286.0,9.982,1013.25
Partly Cloudy,rain,18.54444444444444,18.54444444444444,0.59,13.8299,129.0,9.982,1019.54
,rain,21.022222222222226,21.022222222222226,0.6,11.0768,149.0,9.982,1014.18
Mostly Cloudy,rain,10.97222222222222,10.97222222222222,0.81,28.770700000000005,160.0,11.2056,1000.05
Clear,rain,8.405555555555557,8.405555555555557,0.89,3.4615,160.0,14.9086,1011.85
Foggy,snow,-3.9,-3.9,0.93,0.5957,298.0,1.2880000000000005,1033.4
Partly Cloudy,rain,15.016666666666667,15.016666666666667,0.39,8.033900000000001,89.0,9.982,
Mostly Cloudy,rain,7.266666666666666,3.638888888888888,0.73,22.942500000000003,151.0,8.1305,1009.66
Overcast,rain,12.322222222222225,12.322222222222225,0.74,1.7549,309.0,9.982,1012.88
Overcast,rain,10.016666666666667,10.016666666666667,0.66,12.654600000000002,259.0,9.9015,1021.22
Mostly Cloudy,snow,-7.833333333333333,-14.122222222222224,0.85,15.295000000000002,191.0,4.025,1002.72
Overcast,rain,,-2.6722222222222216,,16.985500000000002,220.0,4.4919,1016.57
Partly Cloudy,rain,5.0,5.0,0.96,3.22,190.0,9.982,1019.1
Partly Cloudy,rain,14.855555555555558,14.855555555555558,0.78,9.8532,32.0,9.982,1009.94
Mostly Cloudy,rain,18.81666666666667,18.81666666666667,0.73,17.516800000000003,292.0,11.27,1011.21
Mostly Cloudy,rain,2.127777777777777,-1.5388888888888888,0.93,,329.0,,1010.14
Clear,rain,36.97222222222222,38.37777777777777,,10.5294,224.0,9.982,1018.76
Mostly Cloudy,rain,21.14444444444445,21.14444444444445,0.52,17.9032,320.0,10.4006,1013.16
Clear,rain,15.794444444444444,15.794444444444444,0.78,2.254,68.0,14.9569,1017.52
Partly Cloudy,rain,35.022222222222226,33.74444444444444,0.25,6.7298,356.0,15.552600000000002,1008.73
Foggy,rain,10.050000000000002,10.050000000000002,0.93,4.83,,1.2719,0.0
Clear,rain,15.72777777777778,15.72777777777778,0.88,4.1538,247.0,9.982,1017.53
Mostly Cloudy,,-1.0388888888888894,-5.1944444444444455,0.92,12.654600000000002,149.0,7.695800000000001,1008.48
Partly Cloudy,snow,-5.0,-9.161111111111111,0.68,9.66,160.0,6.118,1016.0
Partly Cloudy,rain,13.861111111111112,13.861111111111112,0.51,13.894300000000005,290.0,16.1,1011.22
Partly Cloudy,rain,12.733333333333334,12.733333333333334,0.81,6.44,197.0,15.826300000000002,1012.73
Mostly Cloudy,rain,24.88333333333334,24.88333333333334,0.62,16.711800000000004,10.0,9.982,1018.99
Partly Cloudy,rain,27.327777777777776,28.266666666666666,0.57,22.282400000000003,191.0,11.27,1006.43
Clear,rain,13.177777777777775,13.177777777777775,0.75,3.22,270.0,16.1,1017.61
Partly Cloudy,rain,27.22222222222222,27.25555555555556,0.44,11.27,330.0,9.982,1012.3
Mostly Cloudy,rain,6.300000000000002,4.400000000000001,0.85,9.160900000000002,172.0,10.2557,1014.63
Mostly Cloudy,rain,22.800000000000004,22.800000000000004,0.52,22.0087,328.0,11.2056,1010.5
Overcast,rain,3.938888888888891,1.1388888888888873,0.93,11.27,50.0,9.0482,1015.08
Mostly Cloudy,rain,18.87222222222222,18.87222222222222,0.87,5.216400000000001,85.0,15.7297,1006.84
Overcast,rain,14.005555555555556,14.005555555555556,0.93,3.9284,245.0,11.0446,1008.27
Mostly Cloudy,rain,24.81111111111111,24.81111111111111,0.54,25.6956,320.0,11.2056,1015.0
Mostly Cloudy,snow,-7.222222222222222,-13.55,0.88,16.1,350.0,8.05,1018.7
Mostly Cloudy,rain,18.89444444444445,18.89444444444445,0.83,5.2969,27.0,14.9569,1019.11
Foggy,snow,-0.816666666666666,-3.3500000000000005,0.97,7.0518,,3.1878,998.9
Mostly Cloudy,snow,-0.0499999999999999,-3.5500000000000003,0.88,10.7387,329.0,15.826300000000002,1021.17
Foggy,snow,-0.1833333333333323,-0.1833333333333323,0.86,0.6279,52.0,1.5456,1020.58
Partly Cloudy,rain,2.333333333333335,-1.3722222222222216,0.79,14.1519,289.0,9.982,1023.96
Partly Cloudy,rain,6.91111111111111,5.322222222222221,0.82,8.291500000000001,156.0,9.6278,1019.27
Partly Cloudy,,20.572222222222223,20.572222222222223,0.61,6.295100000000001,50.0,16.1,1023.62
Mostly Cloudy,rain,16.61111111111111,16.61111111111111,0.97,3.3166,340.0,11.9301,1009.42
Mostly Cloudy,rain,12.616666666666667,12.616666666666667,0.89,27.2734,261.0,7.2772,1002.8
Clear,rain,17.77777777777778,17.77777777777778,0.73,9.66,350.0,9.982,1017.0
Partly Cloudy,rain,18.572222222222223,18.572222222222223,0.32,22.5561,233.0,11.2056,1000.23
Foggy,snow,-8.3,-8.3,0.96,3.7352,151.0,0.7245,1028.78
Mostly Cloudy,rain,3.394444444444444,3.394444444444444,0.99,4.7012,211.0,4.9588,1028.91
Overcast,rain,16.0,16.0,0.99,10.1913,330.0,14.2807,1004.73
Partly Cloudy,rain,22.42777777777778,22.42777777777778,0.51,7.8729,166.0,10.2074,1009.92
Overcast,rain,17.84444444444445,,0.9,16.840600000000002,32.0,9.8049,1015.34
Mostly Cloudy,rain,2.194444444444446,-0.2111111111111105,0.69,8.2432,184.0,9.982,1011.55
Partly Cloudy,snow,,-6.950000000000001,0.8,11.237800000000002,,15.826300000000002,1008.37
Mostly Cloudy,rain,6.205555555555557,6.205555555555557,0.93,4.83,90.0,11.6725,1013.17
Overcast,rain,2.9777777777777774,-1.5777777777777775,0.67,20.8495,275.0,7.486500000000001,1014.33
Partly Cloudy,rain,3.838888888888887,0.7611111111111097,0.7,12.5741,319.0,9.982,1015.67
Partly Cloudy,rain,10.272222222222224,10.272222222222224,0.74,7.1967,345.0,11.0285,1011.93
Breezy and Overcast,rain,10.716666666666663,10.716666666666663,0.68,34.727700000000006,210.0,,1005.88
Clear,rain,14.705555555555556,14.705555555555556,,3.6869,270.0,7.631400000000001,1016.97
Foggy,rain,5.0,5.0,0.93,4.83,160.0,2.737,1016.9
Partly Cloudy,rain,20.26666666666667,20.26666666666667,0.78,8.1305,167.0,11.0285,1018.69
Foggy,rain,4.033333333333332,1.377777777777776,1.0,10.6421,161.0,2.5438,1025.41
Partly Cloudy,rain,12.22222222222222,12.22222222222222,,16.1,160.0,9.982,1006.9
Partly Cloudy,rain,29.561111111111103,30.761111111111116,0.52,8.291500000000001,117.0,10.3523,1006.5
Partly Cloudy,rain,7.116666666666668,7.116666666666668,0.9,3.4132,63.0,8.0661,1027.22
Breezy and Overcast,rain,0.5999999999999991,-5.78888888888889,0.72,31.2018,30.0,6.5688,1021.54
Mostly Cloudy,rain,17.84444444444445,17.84444444444445,0.56,4.2826,37.0,11.27,1009.07
Clear,rain,1.0666666666666675,1.0666666666666675,0.78,1.5295,60.0,15.134000000000002,1021.51
Partly Cloudy,rain,17.77777777777778,17.77777777777778,0.43,15.826300000000002,158.0,11.2056,1012.98
Foggy,snow,-1.1111111111111112,-1.1111111111111112,0.92,4.83,200.0,0.322,1031.4
Overcast,rain,9.372222222222222,7.361111111111111,0.89,13.4435,18.0,14.9086,1008.34
Partly Cloudy,rain,27.63888888888889,28.033333333333328,0.5,9.7083,46.0,11.3988,1020.88
Clear,rain,15.599999999999998,15.599999999999998,0.96,2.8336,263.0,5.216400000000001,1017.79
Foggy,rain,0.0222222222222217,0.0222222222222217,1.0,1.5778,5.0,1.2719,1027.26
Mostly Cloudy,rain,5.955555555555555,,0.82,5.1037,99.0,7.4543,1021.88
Partly Cloudy,rain,26.11111111111111,26.11111111111111,0.34,9.66,120.0,9.982,1024.9
Overcast,rain,12.244444444444444,12.244444444444444,0.86,7.0196000000000005,89.0,9.982,1015.85
Mostly Cloudy,rain,0.0777777777777781,-3.433333333333333,0.61,10.9319,342.0,8.420300000000001,1015.3
Foggy,snow,-1.8666666666666665,-5.755555555555556,0.96,10.851400000000002,179.0,0.322,1029.88
Clear,rain,13.355555555555554,13.355555555555554,0.83,3.2039,151.0,16.1,1013.58
Mostly Cloudy,snow,-0.1388888888888889,-3.7222222222222223,0.69,11.0124,313.0,11.0285,1023.15
Foggy,rain,5.044444444444443,1.9555555555555573,1.0,,151.0,0.161,1016.13
Mostly Cloudy,rain,14.005555555555556,14.005555555555556,0.82,3.0751,127.0,11.27,1006.27
Partly Cloudy,rain,31.938888888888886,32.62222222222223,0.42,2.3184,77.0,,1016.06
Partly Cloudy,rain,,28.850000000000005,0.32,9.338,307.0,9.982,1016.2
Foggy,rain,6.683333333333334,4.555555555555557,0.96,10.6582,2.0,0.6923,1022.34
Clear,snow,-11.322222222222225,-16.47222222222222,0.8,9.1126,98.0,9.7083,1027.02
Overcast,rain,17.800000000000004,17.800000000000004,0.9,14.0714,97.0,8.05,1009.78
Partly Cloudy,rain,17.711111111111112,17.711111111111112,0.93,3.0751,340.0,14.9086,1017.21
Clear,rain,29.84444444444445,29.038888888888884,0.35,15.278900000000002,340.0,9.982,1019.09
Clear,rain,7.694444444444445,6.333333333333332,0.76,7.905100000000001,222.0,6.1985,1020.61
Mostly Cloudy,rain,16.549999999999997,16.549999999999997,0.9,11.253900000000002,132.0,11.6886,1014.33
Mostly Cloudy,rain,17.627777777777776,17.627777777777776,0.9,12.8478,40.0,14.168000000000005,1019.75
Clear,rain,22.68888888888889,22.68888888888889,0.59,5.9409,159.0,14.9569,1012.14
Clear,,26.48333333333333,26.48333333333333,0.41,4.379200000000001,161.0,10.3523,1018.66
,rain,17.84444444444445,17.84444444444445,0.78,7.3899,212.0,9.982,1013.85
Clear,rain,13.199999999999998,13.199999999999998,0.69,3.5581,297.0,15.826300000000002,1017.52
Partly Cloudy,rain,4.005555555555556,1.7055555555555555,0.92,9.0482,49.0,9.982,1019.6
Partly Cloudy,rain,2.594444444444445,0.0277777777777761,0.99,9.0965,287.0,5.506200000000001,1020.86
Partly Cloudy,rain,27.716666666666665,26.80555555555556,0.28,9.821,2.0,15.552600000000002,1019.24
Partly Cloudy,rain,22.75,22.75,0.39,2.5277000000000003,189.0,9.982,1025.7
Partly Cloudy,rain,24.90555555555555,24.90555555555555,0.46,,50.0,16.1,1017.3
Mostly Cloudy,rain,29.83333333333333,29.56666666666667,0.41,14.5544,320.0,15.552600000000002,1015.06
Overcast,rain,7.616666666666668,3.494444444444444,0.76,29.8494,41.0,9.9015,1005.48
Mostly Cloudy,,22.55,22.55,0.54,26.0498,160.0,9.982,1008.03
Clear,snow,-11.1,-16.20555555555556,0.82,9.0965,108.0,9.4829,1030.28
Clear,rain,2.233333333333335,2.233333333333335,,3.0751,252.0,6.295100000000001,1022.04
Partly Cloudy,rain,8.850000000000001,8.850000000000001,0.93,3.0751,300.0,,1016.22
Mostly Cloudy,rain,8.127777777777778,5.777777777777777,0.9,13.8621,141.0,9.6761,1014.36
Overcast,rain,7.249999999999998,4.627777777777776,0.86,14.3451,168.0,11.27,1013.09
Partly Cloudy,snow,-2.155555555555555,-7.899999999999999,0.84,19.7225,332.0,7.084000000000001,1014.05
Clear,rain,1.2055555555555566,-2.0388888888888896,0.96,10.7548,334.0,4.3631,1014.94
Clear,rain,0.0555555555555563,-3.316666666666666,0.8,10.3523,22.0,7.8729,1024.72
Partly Cloudy,rain,17.17777777777778,17.17777777777778,0.84,6.5849,356.0,15.826300000000002,1019.69
Overcast,rain,8.699999999999998,5.088888888888887,0.72,27.4344,150.0,9.982,1001.87
Clear,rain,5.050000000000002,0.9277777777777788,0.7,21.896,213.0,0.0,0.0
Mostly Cloudy,rain,30.97222222222222,29.966666666666665,0.33,17.8871,230.0,9.982,1011.25
Partly Cloudy,rain,23.15555555555556,23.15555555555556,0.37,2.8014,73.0,10.3684,1013.83
Partly Cloudy,rain,12.133333333333336,12.133333333333336,0.81,4.4919,30.0,9.982,1025.15
Mostly Cloudy,rain,17.800000000000004,17.800000000000004,0.56,25.438,320.0,9.982,1015.33
Mostly Cloudy,rain,17.77777777777778,17.77777777777778,0.58,11.27,10.0,16.1,1016.4
Mostly Cloudy,rain,4.355555555555558,1.7333333333333318,0.89,10.787,,4.7656,1018.7
Overcast,rain,4.066666666666666,4.066666666666666,0.99,4.4758,347.0,10.4972,1016.4
Clear,snow,-4.4944444444444445,-7.188888888888889,0.88,6.0375000000000005,120.0,7.969500000000001,1026.85
Mostly Cloudy,,17.68888888888889,17.68888888888889,0.65,14.1358,352.0,9.982,1016.92
Clear,snow,-13.0,-13.0,,3.0751,320.0,9.8049,1039.85
Foggy,snow,-7.622222222222222,-10.705555555555556,0.92,5.8765,188.0,0.161,1033.29
Overcast,rain,4.444444444444445,1.161111111111113,0.79,14.49,280.0,16.1,1018.3
Partly Cloudy,rain,22.28888888888889,22.28888888888889,0.76,1.7710000000000004,306.0,11.2056,1016.81
Overcast,rain,18.916666666666668,18.916666666666668,0.9,10.6582,339.0,11.27,1018.69
Mostly Cloudy,rain,21.71666666666667,21.71666666666667,0.68,6.230700000000001,172.0,15.826300000000002,1009.55
Partly Cloudy,rain,27.22222222222222,26.977777777777774,0.39,11.27,140.0,9.982,1012.3
Partly Cloudy,rain,24.855555555555554,24.855555555555554,0.68,5.1359,219.0,15.552600000000002,1014.63
Partly Cloudy,rain,23.71111111111112,23.71111111111112,0.9,3.2039,180.0,14.9086,1008.77
